title,uri,type,representative_latitude,representative_longitude,location_precision,
Kovrovo,https://pleiades.stoa.org/places/20513,cemetery,54.909338,20.402099,precise,
Kirkebakkegård,https://pleiades.stoa.org/places/20509,cemetery,55.845907,12.276978,precise,
Lugii,https://pleiades.stoa.org/places/20533,cemetery,51.527063,16.7764,precise,
Øvre Stabu,https://pleiades.stoa.org/places/20572,cemetery,60.66076,10.843991,precise,
Lilla Jored,https://pleiades.stoa.org/places/20525,cemetery,58.435623,11.496412,precise,
Öremölla,https://pleiades.stoa.org/places/20565,cemetery,55.418396,13.572631,precise,
Lubieszewo,https://pleiades.stoa.org/places/20532,cemetery,53.91935,15.25284,precise,
Kotelnikovo,https://pleiades.stoa.org/places/20512,cemetery,55.038499,22.028049,precise,
Lachmirowice,https://pleiades.stoa.org/places/20519,cemetery,52.60422,18.319454,precise,
Lunde,https://pleiades.stoa.org/places/20535,cemetery,58.079711,6.76825,precise,
Povarovka,https://pleiades.stoa.org/places/20578,cemetery,54.835867,20.009176,precise,
Pruszcz Gdański,https://pleiades.stoa.org/places/20580,cemetery,54.26215,18.636168,precise,
Leśno,https://pleiades.stoa.org/places/20522,cemetery,53.949803,17.699655,precise,
Odry,https://pleiades.stoa.org/places/20563,cemetery,53.890952,18.017484,precise,
Łęg Piekarski,https://pleiades.stoa.org/places/20521,cemetery,51.893773,18.519463,precise,
Sejlflod,https://pleiades.stoa.org/places/20599,cemetery,56.988693,10.100638,precise,
Nyrup,https://pleiades.stoa.org/places/20560,cemetery,55.933077,11.605386,precise,
Malbork-Wielbark,https://pleiades.stoa.org/places/20540,cemetery,54.015643,19.017787,precise,
Kurmaičiai,https://pleiades.stoa.org/places/20517,cemetery,55.938931,21.272774,precise,
Netta,https://pleiades.stoa.org/places/20556,cemetery,53.784191,22.896383,precise,
Kungsgården,https://pleiades.stoa.org/places/20516,cemetery,61.36389,16.948133,precise,
Sargenai,https://pleiades.stoa.org/places/20593,cemetery,54.948346,23.885832,precise,
Lubieszewo,https://pleiades.stoa.org/places/20531,cemetery,54.0552715,17.146497,precise,
Lilla Sojvide,https://pleiades.stoa.org/places/20526,cemetery,57.483328,18.500164,precise,
Pnyx,https://pleiades.stoa.org/places/205264674,ekklesiasterion,37.97143345323360,23.71946771938740,precise,
Kaleköy,https://pleiades.stoa.org/places/2793986,tomb,39.0253959,39.6584843,precise,
Triangular Shrine,https://pleiades.stoa.org/places/270173116,shrine,37.974042,23.721933,precise,
Ganesh Ratha,https://pleiades.stoa.org/places/270118641,shrine,12.618430438149800,80.19250431627810,precise,
Vallerano,https://pleiades.stoa.org/places/270818822,cemetery,41.78561,12.479657,precise,
Tomb of the Mayor of Athribis,https://pleiades.stoa.org/places/270369684,tomb,26.5101559,31.6644884,precise,
Tomba della Montagnola,https://pleiades.stoa.org/places/277432403,tumulus,43.8336001,11.2168315,precise,
Tomba della Mula,https://pleiades.stoa.org/places/277432401,tumulus,43.8288924,11.2140584,precise,
Temple of Divus Iulius,https://pleiades.stoa.org/places/277569430,temple-2,41.89203749109680,12.485997764455300,precise,
Temple of Artemis Agrotera,https://pleiades.stoa.org/places/277534797,sanctuary,37.967548268564400,23.73548316080730,precise,
Tumulus aux Six Frères,https://pleiades.stoa.org/places/277534787,tumulus,50.5587335,4.8655917,precise,
Palladion,https://pleiades.stoa.org/places/271882541,shrine,37.95568183480340,23.724824381465900,rough,
Sanctuary of Bendis,https://pleiades.stoa.org/places/278568881,sanctuary,37.95405,23.539,precise,
Gul Khanan Murdah,https://pleiades.stoa.org/places/274528783,cemetery,33.937396,45.847268,precise,
Sese Grande,https://pleiades.stoa.org/places/273840229,tomb,36.8079328,11.9316496,precise,
Gournes Cemetery,https://pleiades.stoa.org/places/27294348,cemetery,35.330455,25.281505,precise,
Troulli tis Korfis,https://pleiades.stoa.org/places/272640037,sanctuary,35.24818759010950,25.329912161849700,precise,
Sidi Slimane,https://pleiades.stoa.org/places/275722,tumulus,34.263614,-5.921704,precise,
Sidi Allal el Bahraoui,https://pleiades.stoa.org/places/275709,tumulus,34.005992,-6.527652,precise,
Jouima,https://pleiades.stoa.org/places/275647,temple-2,35.561466,-5.845549,precise,
Mogogha,https://pleiades.stoa.org/places/275682,tumulus,35.745296,-5.76978,precise,
Mzora,https://pleiades.stoa.org/places/275683,tumulus,35.404171,-5.9439278,precise,
el Gour,https://pleiades.stoa.org/places/275635,tumulus,33.850361176962400,-5.3087416517303100,precise,
Lalla Rhano,https://pleiades.stoa.org/places/275664,tumulus,34.774512,-6.087428,precise,
Mausoleum and Sacred area of Hecatomnus,https://pleiades.stoa.org/places/275382666,tomb,37.31497919383910,27.782793482367900,precise,
Augusteum at Carthago Nova/Col. Urbs Iulia,https://pleiades.stoa.org/places/269260723,temple-2,37.6021762,-0.9830985,precise,
Barnwood Roman cemetery,https://pleiades.stoa.org/places/26017957,cemetery,51.8590508,-2.1975398,precise,
The Great Altar at Pergamon,https://pleiades.stoa.org/places/2604669,sanctuary,39.1308888,27.183858050000000,precise,
Arthur's O'On,https://pleiades.stoa.org/places/260256455,temple-2,56.024464,-3.7991598,precise,
Temple of Nabu at Palmyra,https://pleiades.stoa.org/places/267069707,temple-2,34.54960133408390,38.27036182225520,precise,
Santi Giovanni e Paolo,https://pleiades.stoa.org/places/267702570,church,41.886527605934500,12.492109003002500,precise,
S. Cristo,https://pleiades.stoa.org/places/266027,cemetery,40.370824,-1.47893,precise,
Tagisken North,https://pleiades.stoa.org/places/266192488,tumulus,44.265063,63.662626,precise,
Necropolis of Campo della Fonte,https://pleiades.stoa.org/places/266305166,cemetery,42.827701,11.1594725,rough,
Amphitheater of Durrës,https://pleiades.stoa.org/places/266589967,church-2,41.312255735569800,19.445135266801600,precise,
Templum Veneris et Romae,https://pleiades.stoa.org/places/261794683,temple-2,41.89085758851500,12.489665350565400,precise,
Rotunda of Galerius,https://pleiades.stoa.org/places/264924632,tomb,40.633333,22.952917,precise,
Tumulo del tesoro,https://pleiades.stoa.org/places/26399395,tumulus,42.258572545730100,12.082943833416000,precise,
Cima tumulus,https://pleiades.stoa.org/places/26399394,tomb,42.258249594623900,12.079727694031400,precise,
Basilica Damous el-Karita,https://pleiades.stoa.org/places/263978015,church,36.8609311,10.3305859,precise,
Mycenaean cemetery at Achaia Clauss,https://pleiades.stoa.org/places/263142830,cemetery,38.19599543692740,21.772012046245800,precise,
Necropoli di San Vito,https://pleiades.stoa.org/places/263847936,cemetery,40.8457139,14.119591,precise,
Troculu,https://pleiades.stoa.org/places/263450538,tomb,39.9891952,9.4080547,precise,
Ilounon?,https://pleiades.stoa.org/places/265928,church-2,38.476254,-1.606091,precise,
Fortuna,https://pleiades.stoa.org/places/265899,sanctuary,38.208848,-1.143263,precise,
Cerro de los Santos,https://pleiades.stoa.org/places/265862,temple,38.720223,-1.227247,precise,
Kercado tumulus,https://pleiades.stoa.org/places/219854861,tumulus,47.5957314,-3.0542642,precise,
Altar of Hieron II,https://pleiades.stoa.org/places/219478548,sanctuary,37.07436800013520,15.277249413151500,precise,
Odeon at Kibyra,https://pleiades.stoa.org/places/2193086,odeon,37.15955618227110,29.489049408274300,precise,
Mangadu Megalithic Site,https://pleiades.stoa.org/places/210176087,cemetery,8.911111,76.622222,precise,
Preclassical naiskos in the Parthenon,https://pleiades.stoa.org/places/21797994,shrine,37.97163,23.72665,precise,
So-called Early Christian Basilica,https://pleiades.stoa.org/places/217728890,basilica,37.288239,13.6029567,precise,
Templum Sol,https://pleiades.stoa.org/places/217100040,sanctuary,41.891775,12.486137,rough,
Peroushtitsa,https://pleiades.stoa.org/places/216926,church,42.057254,24.5472,precise,
Pirdop,https://pleiades.stoa.org/places/216931,church,42.699727,24.181489,precise,
Sveshtari,https://pleiades.stoa.org/places/216999,tumulus,43.753225,26.786086,precise,
Douvanli,https://pleiades.stoa.org/places/216796,tumulus,42.369813,24.722986,precise,
Kazanluk,https://pleiades.stoa.org/places/216863,tumulus,42.618717,25.394463,precise,
Glava Panega,https://pleiades.stoa.org/places/216823,sanctuary,43.092008,24.150619,precise,
Kasnakovo,https://pleiades.stoa.org/places/216862,temple,42.012805,25.490277,precise,
Golyamo Belovo,https://pleiades.stoa.org/places/216824,church,42.191455,23.987083,precise,
Gura Dobrogei,https://pleiades.stoa.org/places/216828,temple,44.48143,28.525035,precise,
Church of the Nativity,https://pleiades.stoa.org/places/211190325,church-2,31.704316612701100,35.20734038642590,precise,
Aliphera sanctuary,https://pleiades.stoa.org/places/218039420,sanctuary,37.528915477173700,21.866914742432900,precise,
Santuario di Santa Maria Regina di Anglona,https://pleiades.stoa.org/places/218737684,church-2,40.2443267,16.5574929,precise,
Santuario di Fondo Patturelli,https://pleiades.stoa.org/places/214908563,sanctuary,41.072914,14.273928,precise,
Amathus necropolis,https://pleiades.stoa.org/places/214795234,cemetery,34.7133288,33.1489887,precise,
Zingsheim,https://pleiades.stoa.org/places/214198449,temple-2,50.5026087,6.6518586,precise,
Tartas-1,https://pleiades.stoa.org/places/214401079,cemetery,55.6351041596907,76.73726032416200,precise,
Tell Aḥmad al-Ḥattū,https://pleiades.stoa.org/places/213630462,cemetery,34.257929,45.001522,precise,
Emašdari,https://pleiades.stoa.org/places/213534097,temple-2,32.54018402140140,44.424690089518100,precise,
Al-'Assāsīf,https://pleiades.stoa.org/places/21234998,tomb,25.734262057260500,32.61145416105520,precise,
Temple of Al-Lat at Palmyra,https://pleiades.stoa.org/places/215749623,temple-2,34.554919633656900,38.261663840547700,precise,
Altar at the temple of Amphiaraos,https://pleiades.stoa.org/places/215521453,temple-2,38.290694,23.84525,precise,
Etruscan necropolis of Pianacce,https://pleiades.stoa.org/places/289697636,cemetery,42.9855674,11.884712,precise,
Etruscan necropolis of Malignano,https://pleiades.stoa.org/places/289697635,cemetery,43.2593325,11.226165,precise,
Yüceören necropolis,https://pleiades.stoa.org/places/280129737,cemetery,36.951583,35.926024,precise,
Sanctuary of Artemis Limnatis at Messene,https://pleiades.stoa.org/places/287975074,sanctuary,37.178710800049900,21.930270006618300,precise,
Ezida,https://pleiades.stoa.org/places/287060405,temple-2,36.3602228,43.1519288,precise,
Temple of Hibis,https://pleiades.stoa.org/places/286718069,temple-2,25.476551458706400,30.555645119247600,precise,
Mausoleo della Conocchia,https://pleiades.stoa.org/places/281701179,tomb,41.07777295839120,14.27851872839230,precise,
Mausoleum Augusti,https://pleiades.stoa.org/places/281368358,tomb,41.90599920726600,12.47641228819920,precise,
Catacombe San Marcellino e Pietro,https://pleiades.stoa.org/places/281289039,cemetery,41.8786834,12.5486012,precise,
Basilica of Thyrsos,https://pleiades.stoa.org/places/288803012,church,37.463783,22.426615,precise,
Tumulus of Glimes,https://pleiades.stoa.org/places/288865196,tumulus,50.676779554727600,4.832782665352460,precise,
Trou de Billemont Tumulus,https://pleiades.stoa.org/places/288865197,tumulus,50.5709981,3.4614457,precise,
Heroön,https://pleiades.stoa.org/places/288813555,tomb,37.6773583,30.5173337,precise,
Cluster of 9 mausolea,https://pleiades.stoa.org/places/288412,tomb,35.5,1.5,rough,
Temple of Artemis Azzanathkona Phase 1 (Dura-Europos),https://pleiades.stoa.org/places/288390870,temple-2,34.75094799949140,40.72710978738450,precise,
Vigna Parrocchiale archaeological area,https://pleiades.stoa.org/places/284997408,sanctuary,42.00412,12.1071587,precise,
Ferrone Necropolis,https://pleiades.stoa.org/places/284018661,cemetery,42.12183910198010,12.017626461206300,precise,
Elugalgalgasisa,https://pleiades.stoa.org/places/284453587,temple-2,30.962778646832700,46.10325021692200,precise,
Temple G at Selinus,https://pleiades.stoa.org/places/283133307,temple-2,37.5884372,12.8344342,precise,
Via Celle necropolis,https://pleiades.stoa.org/places/282928579,cemetery,40.8327077,14.1220154,precise,
Mănăstirea Halmyris,https://pleiades.stoa.org/places/282336654,church,45.02257,29.20526,precise,
Djedars,https://pleiades.stoa.org/places/285435,temple-2,35.094724,1.199725,precise,
Koudiat M'rakab,https://pleiades.stoa.org/places/285470,tomb,35.65983,1.817621,precise,
Agueneb,https://pleiades.stoa.org/places/285395,temple-2,33.907941,1.369109,precise,
Souma,https://pleiades.stoa.org/places/285526,tomb,35.558636,1.314637,precise,
Ste-Barbe-du-Tlélat,https://pleiades.stoa.org/places/285514,temple-2,35.548873,-0.447241,precise,
Klin-Yar,https://pleiades.stoa.org/places/285586942,cemetery,43.92833307649120,42.659986500118000,precise,
Villa gallo-romaine de Barat de Vin,https://pleiades.stoa.org/places/249909,church-2,43.518093200000000,-1.0342935500000000,precise,
Untitled,https://pleiades.stoa.org/places/249953,cemetery,43.77664598830520,0.6040307565137330,precise,
Sanctuary of Kalliste,https://pleiades.stoa.org/places/249767014,shrine,37.9803,23.717,precise,
Temple of Apollo Patroos,https://pleiades.stoa.org/places/240065109,temple-2,37.97555695,23.722124250000000,precise,
Ursins Gallo-Roman temple,https://pleiades.stoa.org/places/246984898,sanctuary,46.7353535,6.6683386,precise,
Torremocha,https://pleiades.stoa.org/places/246701,cemetery,40.837046,-3.494406,precise,
Vilarrodona,https://pleiades.stoa.org/places/246746,cemetery,41.309669,1.35811,precise,
Vilablareix,https://pleiades.stoa.org/places/246745,tomb,41.956389,2.773002,precise,
Tossal del Moro,https://pleiades.stoa.org/places/246703,temple,41.691007,0.697391,precise,
S. Victoriano,https://pleiades.stoa.org/places/246623,church,42.462582,0.221516,precise,
S. Jorge,https://pleiades.stoa.org/places/246619,temple,42.262164,-1.187039,precise,
Taniñe,https://pleiades.stoa.org/places/246678,cemetery,42.043634,-2.269976,precise,
S. Cristina d’Aro,https://pleiades.stoa.org/places/246614,temple-2,41.81547,3.002902,precise,
Torre de los Escipiones,https://pleiades.stoa.org/places/246696,tomb,41.1319974,1.3188875,precise,
S. Maria d’Artès,https://pleiades.stoa.org/places/246621,church-2,41.798244,1.954248,precise,
Torre del Fum,https://pleiades.stoa.org/places/246699,church,41.780573,3.030727,precise,
Sofuentes,https://pleiades.stoa.org/places/246656,temple,42.432131,-1.314682,precise,
S. Cugat,https://pleiades.stoa.org/places/246616,church,41.474202,2.085228,precise,
St-Béat,https://pleiades.stoa.org/places/246600,sanctuary,42.914325,0.693047,precise,
Torre del Breny,https://pleiades.stoa.org/places/246698,tomb,41.6780762,1.8547272,precise,
Los Tolmos,https://pleiades.stoa.org/places/246693,cemetery,41.377506,-3.097115,precise,
Ablanque,https://pleiades.stoa.org/places/246133,cemetery,40.897966,-2.22756,precise,
Lloret,https://pleiades.stoa.org/places/246472,temple,41.698769,2.847575,precise,
Malla,https://pleiades.stoa.org/places/246482,temple,41.887326,2.23509,precise,
Marchamalo,https://pleiades.stoa.org/places/246485,cemetery,40.668205,-3.200958,precise,
Castellnou de Basella,https://pleiades.stoa.org/places/246306,church,41.991667,1.284893,precise,
Ermita de S. Valero,https://pleiades.stoa.org/places/246386,temple,41.587057,0.261468,precise,
Col. Ruscino,https://pleiades.stoa.org/places/246348,basilica,42.70858092127550,2.94516013801998,precise,
Biclaro?,https://pleiades.stoa.org/places/246245,church,41.377392,0.982004,precise,
Boades,https://pleiades.stoa.org/places/246252,temple,41.681577,1.868672,precise,
Can Modolell,https://pleiades.stoa.org/places/246287,sanctuary,41.534533,2.389314,precise,
Bell-Loc d’Aro,https://pleiades.stoa.org/places/246233,church,41.83115,2.97877,precise,
Camp-Ferrus,https://pleiades.stoa.org/places/246285,temple,44.043569,1.894544,precise,
Belbèze,https://pleiades.stoa.org/places/246231,sanctuary,43.132552,1.026297,precise,
Cal Temple,https://pleiades.stoa.org/places/246277,tomb,41.9435570311218,2.7862437382426100,precise,
El Bovalar,https://pleiades.stoa.org/places/246256,church,41.455124,0.426921,precise,
"*Pauliacum, Mon.",https://pleiades.stoa.org/places/246557,church,43.240756,1.797907,precise,
Mézin,https://pleiades.stoa.org/places/246500,temple,44.056359,0.257669,precise,
